"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"File.Edit",""," ","98","1667850642035","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","f","","98","1667850642036","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"99","1667850642040","matVecProd.py","1.1.4 for 2021-2022 @t1",,"f",,,,,
"File.Edit"," ","","99","1667850642048","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","99","1667850642462","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","99","1667850642479","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"100","1667850642480","matVecProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","l","","100","1667850642809","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"101","1667850642809","matVecProd.py","1.1.4 for 2021-2022 @t1",,"l",,,,,
"File.Edit"," ","","101","1667850642838","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","101","1667850642960","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","e","","101","1667850642961","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"102","1667850642966","matVecProd.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","102","1667850643023","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"103","1667850643031","matVecProd.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit","(","","103","1667850643899","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","104","1667850643904","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"104","1667850643904","matVecProd.py","1.1.4 for 2021-2022 @t1",,"(",,,,,
"File.Edit","",")","104","1667850647536","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","A[0]) != len(b):
        print(""Error: Incompatible dimensions"")
        return","","104","1667850647537","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," ","","183","1667850649302","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"184","1667850649303","matVecProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","n","","184","1667850649521","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"185","1667850649521","matVecProd.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit"," ","","185","1667850649539","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","185","1667850649649","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","o","","185","1667850649650","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"186","1667850649656","matVecProd.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","n","","186","1667850649768","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"187","1667850649792","matVecProd.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit","e","","187","1667850651075","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"188","1667850651078","matVecProd.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit","","e","187","1667850651951","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","n","186","1667850652100","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","o","185","1667850652248","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","n","184","1667850652363","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","183","1667850652616","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","n","182","1667850654597","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","r","181","1667850654724","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","u","180","1667850654840","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","t","179","1667850654968","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","e","178","1667850655083","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","r","177","1667850655194","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","b","","177","1667850655298","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","b",,"178","1667850655301","matVecProd.py","1.1.4 for 2021-2022 @t1",,"b",,,,,
"File.Edit"," ","","178","1667850655321","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","178","1667850655466","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","r","","178","1667850655467","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"179","1667850655474","matVecProd.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit","e","","179","1667850655550","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"180","1667850655569","matVecProd.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit","a","","180","1667850655618","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"181","1667850655622","matVecProd.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"File.Edit","k","","181","1667850655699","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","k",,"182","1667850655711","matVecProd.py","1.1.4 for 2021-2022 @t1",,"k",,,,,
"File.Edit","","k","181","1667850662097","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","a","180","1667850662397","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","e","179","1667850662542","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","r","178","1667850662679","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","b","177","1667850662883","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","r","","177","1667850663017","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"178","1667850663017","matVecProd.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit"," ","","178","1667850663035","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","178","1667850663146","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","e","","178","1667850663147","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"179","1667850663152","matVecProd.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit","t","","179","1667850663281","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"180","1667850663291","matVecProd.py","1.1.4 for 2021-2022 @t1",,"t",,,,,
"File.Edit","u","","180","1667850663415","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"181","1667850663433","matVecProd.py","1.1.4 for 2021-2022 @t1",,"u",,,,,
"File.Edit","r","","181","1667850663473","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"182","1667850663482","matVecProd.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit","n","","182","1667850663603","matVecProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"183","1667850663650","matVecProd.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit","","from Methods.dotProduct import dotProduct
","28","1667850755697","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","
","28","1667850755800","matVecProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"X-Copy","def matVecProd(A, b):
    if len(A[0]) != len(b):
        print(""Error: Incompatible dimensions"")
        return
    M = len(A)
    N = len(A[0])
    sum = 0
    c = []
    for i in range(M):
        for j in range(N):
            sum += A[i][j] * b[j]
        c.append(sum)
        sum = 0
    return c",,"28","1667850775833","matVecProd.py","1.1.4 for 2021-2022 @t1",,"def matVecProd(A, b):
    if len(A[0]) != len(b):
        print(""Error: Incompatible dimensions"")
        return
    M = len(A)
    N = len(A[0])
    sum = 0
    c = []
    for i in range(M):
        for j in range(N):
            sum += A[i][j] * b[j]
        c.append(sum)
        sum = 0
    return c",,,,,
"File.Edit","
","","90","1667850867043","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","90","1667850867047","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","f","","94","1667850867522","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"95","1667850867523","matProd.py","1.1.4 for 2021-2022 @t1",,"f",,,,,
"File.Edit"," ","","95","1667850867531","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","95","1667850867666","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","o","","95","1667850867667","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"96","1667850867675","matProd.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","r","","96","1667850867743","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"97","1667850867755","matProd.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit"," ","","97","1667850867858","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"98","1667850867859","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","k","","98","1667850868288","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","k",,"99","1667850868288","matProd.py","1.1.4 for 2021-2022 @t1",,"k",,,,,
"File.Edit"," ","","99","1667850868330","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","99","1667850868759","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","99","1667850868781","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"100","1667850868783","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","i","","100","1667850868974","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"101","1667850868977","matProd.py","1.1.4 for 2021-2022 @t1",,"i",,,,,
"File.Edit"," ","","101","1667850868997","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","101","1667850869096","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","n","","101","1667850869097","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"102","1667850869096","matProd.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit"," ","","102","1667850869100","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","102","1667850869229","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","102","1667850869242","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"103","1667850869245","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","r","","103","1667850869311","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"104","1667850869311","matProd.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit"," ","","104","1667850869328","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","104","1667850869427","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","a","","104","1667850869428","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"105","1667850869434","matProd.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"File.Edit","n","","105","1667850869544","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"106","1667850869571","matProd.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit","g","","106","1667850869614","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","g",,"107","1667850869633","matProd.py","1.1.4 for 2021-2022 @t1",,"g",,,,,
"File.Edit","e","","107","1667850869650","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"108","1667850869677","matProd.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit"," ","","108","1667850869750","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"109","1667850869752","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit",""," ","108","1667850870738","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","e","107","1667850872560","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","g","106","1667850872697","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","n","105","1667850872834","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","a","104","1667850872999","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","r","103","1667850873103","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","102","1667850873225","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","n","101","1667850873354","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","i","100","1667850873503","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","99","1667850873614","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","k","98","1667850873851","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","97","1667850874009","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","r","96","1667850874107","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","o","95","1667850874239","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","f","94","1667850874354","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","93","1667850874617","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   ","90","1667850874620","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","
","90","1667850874879","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","    
","","123","1667850876855","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","K","","127","1667850877170","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","K",,"128","1667850877172","matProd.py","1.1.4 for 2021-2022 @t1",,"K",,,,,
"File.Edit","    for k in r 
","","90","1667850877187","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," ","","144","1667850877187","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","for k in r 
    ","94","1667850877190","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","128","1667850877482","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","128","1667850877499","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"129","1667850877500","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","= len(B[0])","","129","1667850878596","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","90","1667850882877","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","90","1667850882885","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","i","","94","1667850883109","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"95","1667850883111","matProd.py","1.1.4 for 2021-2022 @t1",,"i",,,,,
"File.Edit","","i
    ","94","1667850883137","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","    i 
","","90","1667850883138","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","95","1667850883203","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","f","","95","1667850883204","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"96","1667850883204","matProd.py","1.1.4 for 2021-2022 @t1",,"f",,,,,
"File.Edit"," ","","96","1667850883210","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","96","1667850883297","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","96","1667850883301","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"97","1667850883301","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","len(A[0]) != len(B):","","97","1667850887024","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    
","","118","1667850887428","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","122","1667850887431","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","print(""Error: Incompatible dimensions"")
        return","","126","1667850889331","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    
","","232","1667850891777","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","f","","236","1667850892151","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"237","1667850892159","matProd.py","1.1.4 for 2021-2022 @t1",,"f",,,,,
"File.Edit","len(A[0]) != len(B):
        print(""Error: Incompatible dimensions"")
        return","","97","1667850892166","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","len(A[0]) != len(B):
        print(""Error: Incompatible dimensions"")
        return","97","1667850892166","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","154","1667850892166","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","237","1667850892236","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","o","","237","1667850892237","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"238","1667850892243","matProd.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","r","","238","1667850892302","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"239","1667850892309","matProd.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit"," ","","239","1667850892407","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"240","1667850892407","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","k","","240","1667850893133","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","k",,"241","1667850893135","matProd.py","1.1.4 for 2021-2022 @t1",,"k",,,,,
"File.Edit"," ","","241","1667850893147","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","241","1667850893311","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","241","1667850893326","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"242","1667850893328","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","i","","242","1667850893446","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"243","1667850893448","matProd.py","1.1.4 for 2021-2022 @t1",,"i",,,,,
"File.Edit"," ","","243","1667850893454","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","243","1667850893578","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","n","","243","1667850893579","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"244","1667850893586","matProd.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit"," ","","244","1667850893722","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"245","1667850893725","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","r","","245","1667850893853","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"246","1667850893855","matProd.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit"," ","","246","1667850893884","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","246","1667850893970","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","a","","246","1667850893971","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"247","1667850893970","matProd.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"File.Edit"," ","","247","1667850893987","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","247","1667850894165","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","n","","247","1667850894166","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"248","1667850894178","matProd.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit","g","","248","1667850894220","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","g",,"249","1667850894237","matProd.py","1.1.4 for 2021-2022 @t1",,"g",,,,,
"File.Edit","e","","249","1667850894244","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"250","1667850894257","matProd.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit"," ","","250","1667850894337","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"251","1667850894385","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit",""," ","250","1667850894892","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","(","","250","1667850895452","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","251","1667850895453","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"251","1667850895454","matProd.py","1.1.4 for 2021-2022 @t1",,"(",,,,,
"File.Edit","K","","251","1667850895858","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","K",,"252","1667850895858","matProd.py","1.1.4 for 2021-2022 @t1",,"K",,,,,
"File.Edit"," ","","252","1667850895881","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",")",,"253","1667850896456","matProd.py","1.1.4 for 2021-2022 @t1",,")",,,,,
"File.Edit",""," ","252","1667850896952","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",":","","253","1667850896953","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",":",,"254","1667850896952","matProd.py","1.1.4 for 2021-2022 @t1",,":",,,,,
"File.Edit","    
","","255","1667850897346","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","259","1667850897348","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","262","1667850969363","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   ","259","1667850969366","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","258","1667850969504","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   ","255","1667850969508","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","
","255","1667850970009","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","",":","253","1667850970042","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","",")","252","1667850970167","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","K","251","1667850970173","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","(","250","1667850970285","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","e","249","1667850970418","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","g","248","1667850970558","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","n","247","1667850970688","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","a","246","1667850970835","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","r","245","1667850970964","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","244","1667850971203","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","n","243","1667850971327","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","i","242","1667850971457","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","241","1667850971578","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","k","240","1667850971789","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","n","","240","1667850971976","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"241","1667850971979","matProd.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit"," ","","241","1667850971990","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","241","1667850972126","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","241","1667850972132","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"242","1667850972133","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","i","","242","1667850972262","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"243","1667850972262","matProd.py","1.1.4 for 2021-2022 @t1",,"i",,,,,
"File.Edit"," ","","243","1667850972267","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","243","1667850972373","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","n","","243","1667850972374","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"244","1667850972382","matProd.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit"," ","","244","1667850972508","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
